day,timestamp,S,sigma,product,strike,market_mid,model_price,residual
1,620000,5234.5,0.3045845272206304,VEV_5100,5100,152.0,153.73661913579417,-1.7366191357941716
1,620000,5234.5,0.3045845272206304,VEV_5200,5200,86.5,85.03473334831824,1.465266651681759
1,620000,5234.5,0.3045845272206304,VEV_5300,5300,41.0,39.28009366707852,1.7199063329214823
1,620000,5234.5,0.3045845272206304,VEV_5400,5400,12.5,14.773451501433556,-2.2734515014335557
1,620000,5234.5,0.3045845272206304,VEV_5500,5500,5.0,4.4513853556255185,0.5486146443744815
1,620000,5234.5,0.3045845272206304,VEV_6000,6000,0.5,0.00035499030807310816,0.4996450096919269
1,620000,5234.5,0.3045845272206304,VEV_6500,6500,0.5,1.4656871109456435e-10,0.4999999998534313
1,622500,5237.5,0.3045845272206304,VEV_4000,4000,1237.5,1237.5,0.0
1,622500,5237.5,0.3045845272206304,VEV_4500,4500,737.0,737.5000292011191,-0.500029201119105
1,622500,5237.5,0.3045845272206304,VEV_5000,5000,242.5,242.78900500361488,-0.289005003614875
1,622500,5237.5,0.3045845272206304,VEV_5100,5100,154.5,156.13635230149384,-1.6363523014938437
1,622500,5237.5,0.3045845272206304,VEV_5200,5200,88.0,86.81029325601139,1.1897067439886087
1,622500,5237.5,0.3045845272206304,VEV_5300,5300,42.0,40.35267885564622,1.647321144353782
1,622500,5237.5,0.3045845272206304,VEV_5400,5400,13.5,15.285633850704585,-1.7856338507045848
1,622500,5237.5,0.3045845272206304,VEV_5500,5500,5.5,4.641616830700684,0.8583831692993158
1,622500,5237.5,0.3045845272206304,VEV_6000,6000,0.5,0.0003862632021479698,0.49961373679785204
1,622500,5237.5,0.3045845272206304,VEV_6500,6500,0.5,1.6644156581611742e-10,0.4999999998335584
1,625000,5235.5,0.30885386819484245,VEV_4000,4000,1235.5,1235.5,0.0
1,625000,5235.5,0.30885386819484245,VEV_4500,4500,736.0,735.5000439808264,0.49995601917362364
1,625000,5235.5,0.30885386819484245,VEV_5000,5000,241.0,241.2583441896868,-0.2583441896867953
1,625000,5235.5,0.30885386819484245,VEV_5100,5100,153.0,155.1948401228451,-2.1948401228451075
1,625000,5235.5,0.30885386819484245,VEV_5200,5200,87.5,86.53381501549802,0.9661849845019788
1,625000,5235.5,0.30885386819484245,VEV_5300,5300,42.0,40.508632126948214,1.4913678730517859
1,625000,5235.5,0.30885386819484245,VEV_5400,5400,13.0,15.538578197075822,-2.5385781970758217
1,625000,5235.5,0.30885386819484245,VEV_5500,5500,5.0,4.808584467881985,0.19141553211801465
1,625000,5235.5,0.30885386819484245,VEV_6000,6000,0.5,0.0004875652148192966,0.4995124347851807
1,625000,5235.5,0.30885386819484245,VEV_6500,6500,0.5,2.994733577806323e-10,0.49999999970052666
1,627500,5227.5,0.30885386819484245,VEV_4000,4000,1227.5,1227.5000000000005,-4.547473508864641e-13
1,627500,5227.5,0.30885386819484245,VEV_4500,4500,728.0,727.5000557821922,0.49994421780775156
1,627500,5227.5,0.30885386819484245,VEV_5000,5000,234.0,233.88559406441163,0.11440593558836554
1,627500,5227.5,0.30885386819484245,VEV_5100,5100,147.0,148.8816783281909,-1.881678328190901
1,627500,5227.5,0.30885386819484245,VEV_5200,5200,82.5,81.89055423989748,0.6094457601025169
1,627500,5227.5,0.30885386819484245,VEV_5300,5300,39.0,37.71108098190916,1.2889190180908372
1,627500,5227.5,0.30885386819484245,VEV_5400,5400,11.5,14.198833265009284,-2.6988332650092843
1,627500,5227.5,0.30885386819484245,VEV_5500,5500,4.5,4.306181936701876,0.19381806329812434
1,627500,5227.5,0.30885386819484245,VEV_6000,6000,0.5,0.0003909616967864085,0.49960903830321357
1,627500,5227.5,0.30885386819484245,VEV_6500,6500,0.5,2.1495013001161271e-10,0.4999999997850499
1,630000,5220.0,0.3045845272206304,VEV_4000,4000,1220.0,1220.0,0.0
1,630000,5220.0,0.3045845272206304,VEV_4500,4500,720.0,720.0000497270212,-4.972702117811423e-05
1,630000,5220.0,0.3045845272206304,VEV_5000,5000,226.5,226.6550336025848,-0.15503360258480825
1,630000,5220.0,0.3045845272206304,VEV_5100,5100,141.0,142.3566162555653,-1.3566162555653136
1,630000,5220.0,0.3045845272206304,VEV_5200,5200,78.5,76.75024163834041,1.7497583616595875
1,630000,5220.0,0.3045845272206304,VEV_5300,5300,36.0,34.37635057218358,1.6236494278164173
1,630000,5220.0,0.3045845272206304,VEV_5400,5400,10.5,12.485050374300727,-1.9850503743007266
1,630000,5220.0,0.3045845272206304,VEV_5500,5500,4.5,3.6220255122969434,0.8779744877030566
1,630000,5220.0,0.3045845272206304,VEV_6000,6000,0.5,0.00023488880348700863,0.499765111196513
1,630000,5220.0,0.3045845272206304,VEV_6500,6500,0.5,7.884684136723399e-11,0.4999999999211532
1,632500,5216.5,0.3045845272206304,VEV_4000,4000,1216.5,1216.5,0.0
1,632500,5216.5,0.3045845272206304,VEV_4500,4500,716.5,716.5000552569127,-5.525691267393995e-05
1,632500,5216.5,0.3045845272206304,VEV_5000,5000,223.5,223.46154183323415,0.038458166765849455
1,632500,5216.5,0.3045845272206304,VEV_5100,5100,138.0,139.66592094126872,-1.6659209412687233
1,632500,5216.5,0.3045845272206304,VEV_5200,5200,76.5,74.82502620379137,1.6749737962086328
1,632500,5216.5,0.3045845272206304,VEV_5300,5300,35.0,33.26118937684055,1.738810623159452
1,632500,5216.5,0.3045845272206304,VEV_5400,5400,10.5,11.977283150936955,-1.4772831509369553
1,632500,5216.5,0.3045845272206304,VEV_5500,5500,3.5,3.442796100694295,0.05720389930570491
1,632500,5216.5,0.3045845272206304,VEV_6000,6000,0.5,0.0002123431624716024,0.4997876568375284
1,632500,5216.5,0.3045845272206304,VEV_6500,6500,0.5,6.779590594029215e-11,0.4999999999322041
1,635000,5217.0,0.3045845272206304,VEV_4000,4000,1217.0,1217.0,0.0
1,635000,5217.0,0.3045845272206304,VEV_4500,4500,717.0,717.0000544319246,-5.4431924581876956e-05
1,635000,5217.0,0.3045845272206304,VEV_5000,5000,224.0,223.91703521980435,0.08296478019565257
1,635000,5217.0,0.3045845272206304,VEV_5100,5100,138.5,140.04893056436003,-1.5489305643600346
1,635000,5217.0,0.3045845272206304,VEV_5200,5200,76.5,75.09827220675288,1.4017277932471188
1,635000,5217.0,0.3045845272206304,VEV_5300,5300,35.0,33.41889087620575,1.5811091237942492
1,635000,5217.0,0.3045845272206304,VEV_5400,5400,10.5,12.048796239246371,-1.5487962392463714
1,635000,5217.0,0.3045845272206304,VEV_5500,5500,3.5,3.4679283936589513,0.032071606341048664
1,635000,5217.0,0.3045845272206304,VEV_6000,6000,0.5,0.00021543267109393888,0.4997845673289061
1,635000,5217.0,0.3045845272206304,VEV_6500,6500,0.5,6.927654191796909e-11,0.49999999993072347
1,637500,5217.0,0.3045845272206304,VEV_4000,4000,1217.0,1217.0,0.0
1,637500,5217.0,0.3045845272206304,VEV_4500,4500,717.0,717.0000544319246,-5.4431924581876956e-05
1,637500,5217.0,0.3045845272206304,VEV_5000,5000,224.0,223.91703521980435,0.08296478019565257
1,637500,5217.0,0.3045845272206304,VEV_5100,5100,138.5,140.04893056436003,-1.5489305643600346
1,637500,5217.0,0.3045845272206304,VEV_5200,5200,76.5,75.09827220675288,1.4017277932471188
1,637500,5217.0,0.3045845272206304,VEV_5300,5300,35.0,33.41889087620575,1.5811091237942492
1,637500,5217.0,0.3045845272206304,VEV_5400,5400,10.5,12.048796239246371,-1.5487962392463714
1,637500,5217.0,0.3045845272206304,VEV_5500,5500,3.5,3.4679283936589513,0.032071606341048664
1,637500,5217.0,0.3045845272206304,VEV_6000,6000,0.5,0.00021543267109393888,0.4997845673289061
1,637500,5217.0,0.3045845272206304,VEV_6500,6500,0.5,6.927654191796909e-11,0.49999999993072347
1,640000,5213.5,0.30885386819484245,VEV_4000,4000,1214.0,1213.4999999999995,0.5000000000004547
1,640000,5213.5,0.30885386819484245,VEV_4500,4500,713.5,713.5000842064428,-8.420644280704437e-05
1,640000,5213.5,0.30885386819484245,VEV_5000,5000,221.0,221.12355783208386,-0.12355783208386129
1,640000,5213.5,0.30885386819484245,VEV_5100,5100,136.5,138.10436483740932,-1.604364837409321
1,640000,5213.5,0.30885386819484245,VEV_5200,5200,74.5,74.12329603809076,0.37670396190924293
1,640000,5213.5,0.30885386819484245,VEV_5300,5300,34.5,33.147965446840544,1.3520345531594558
1,640000,5213.5,0.30885386819484245,VEV_5400,5400,9.5,12.074872974624554,-2.5748729746245544
1,640000,5213.5,0.30885386819484245,VEV_5500,5500,3.5,3.5335032483385476,-0.033503248338547564
1,640000,5213.5,0.30885386819484245,VEV_6000,6000,0.5,0.00026411306830612796,0.49973588693169385
1,640000,5213.5,0.30885386819484245,VEV_6500,6500,0.5,1.195395575175316e-10,0.49999999988046046
1,642500,5213.5,0.3045845272206304,VEV_4000,4000,1213.0,1213.5,-0.5
1,642500,5213.5,0.3045845272206304,VEV_4500,4500,713.5,713.5000604672796,-6.046727958164411e-05
1,642500,5213.5,0.3045845272206304,VEV_5000,5000,220.5,220.73371087130727,-0.23371087130726664
1,642500,5213.5,0.3045845272206304,VEV_5100,5100,136.0,137.3775866451315,-1.3775866451314869
1,642500,5213.5,0.3045845272206304,VEV_5200,5200,74.0,73.19806781927173,0.8019321807282722
1,642500,5213.5,0.3045845272206304,VEV_5300,5300,34.0,32.326165516399215,1.6738344836007855
1,642500,5213.5,0.3045845272206304,VEV_5400,5400,9.5,11.555284144954271,-2.055284144954271
1,642500,5213.5,0.3045845272206304,VEV_5500,5500,3.5,3.2952371334313,0.20476286656870002
1,642500,5213.5,0.3045845272206304,VEV_6000,6000,0.5,0.00019467468391904524,0.49980532531608096
1,642500,5213.5,0.3045845272206304,VEV_6500,6500,0.5,5.95399759867458e-11,0.49999999994046
1,645000,5208.5,0.3045845272206304,VEV_4000,4000,1208.0,1208.5000000000005,-0.5000000000004547
1,645000,5208.5,0.3045845272206304,VEV_4500,4500,708.5,708.5000702263833,-7.022638328635367e-05
1,645000,5208.5,0.3045845272206304,VEV_5000,5000,215.5,216.2073264467499,-0.707326446749903
1,645000,5208.5,0.3045845272206304,VEV_5100,5100,132.0,133.60120897454726,-1.6012089745472622
1,645000,5208.5,0.3045845272206304,VEV_5200,5200,71.5,70.5342636667433,0.9657363332567002
1,645000,5208.5,0.3045845272206304,VEV_5300,5300,33.0,30.81006575804645,2.1899342419535515
1,645000,5208.5,0.3045845272206304,VEV_5400,5400,9.0,10.878443897907573,-1.878443897907573
1,645000,5208.5,0.3045845272206304,VEV_5500,5500,3.5,3.06129261803477,0.43870738196523007
1,645000,5208.5,0.3045845272206304,VEV_6000,6000,0.5,0.00016830153822045696,0.49983169846177955
1,645000,5208.5,0.3045845272206304,VEV_6500,6500,0.5,4.791171866892857e-11,0.49999999995208827
1,647500,5205.5,0.3045845272206304,VEV_4000,4000,1205.0,1205.4999999999995,-0.49999999999954525
1,647500,5205.5,0.3045845272206304,VEV_4500,4500,705.5,705.5000767966194,-7.679661939619109e-05
1,647500,5205.5,0.3045845272206304,VEV_5000,5000,213.5,213.5038573558213,-0.0038573558213101933
1,647500,5205.5,0.3045845272206304,VEV_5100,5100,130.0,131.35825207104745,-1.3582520710474455
1,647500,5205.5,0.3045845272206304,VEV_5200,5200,70.0,68.96472935379006,1.0352706462099377
1,647500,5205.5,0.3045845272206304,VEV_5300,5300,32.0,29.925500853074027,2.074499146925973
1,647500,5205.5,0.3045845272206304,VEV_5400,5400,8.5,10.487863881598628,-1.9878638815986278
1,647500,5205.5,0.3045845272206304,VEV_5500,5500,3.5,2.927861784376148,0.5721382156238519
1,647500,5205.5,0.3045845272206304,VEV_6000,6000,0.5,0.00015415254799991743,0.49984584745200006
1,647500,5205.5,0.3045845272206304,VEV_6500,6500,0.5,4.2033523360770385e-11,0.49999999995796646
1,650000,5201.5,0.30885386819484245,VEV_4000,4000,1201.5,1201.5,0.0
1,650000,5201.5,0.30885386819484245,VEV_4500,4500,701.5,701.50011934542,-0.00011934541998925852
1,650000,5201.5,0.30885386819484245,VEV_5000,5000,209.5,210.34056567631887,-0.8405656763188745
1,650000,5201.5,0.30885386819484245,VEV_5100,5100,127.5,129.15536674360146,-1.655366743601462
1,650000,5201.5,0.30885386819484245,VEV_5200,5200,68.0,67.83277398559676,0.1672260144032407
1,650000,5201.5,0.30885386819484245,VEV_5300,5300,31.0,29.56417862778676,1.4358213722132405
1,650000,5201.5,0.30885386819484245,VEV_5400,5400,8.5,10.463276551479566,-1.9632765514795665
1,650000,5201.5,0.30885386819484245,VEV_5500,5500,3.5,2.9683551062393576,0.5316448937606424
1,650000,5201.5,0.30885386819484245,VEV_6000,6000,0.5,0.00018758836452125588,0.49981241163547874
1,650000,5201.5,0.30885386819484245,VEV_6500,6500,0.5,7.18197810373785e-11,0.4999999999281802
1,652500,5200.0,0.3045845272206304,VEV_4000,4000,1200.0,1199.9999999999995,4.547473508864641e-13
1,652500,5200.0,0.3045845272206304,VEV_4500,4500,699.5,700.0000904204871,-0.5000904204871404
1,652500,5200.0,0.3045845272206304,VEV_5000,5000,208.5,208.5724534975434,-0.07245349754339259
1,652500,5200.0,0.3045845272206304,VEV_5100,5100,126.0,127.29156388362162,-1.2915638836216203
1,652500,5200.0,0.3045845272206304,VEV_5200,5200,67.0,66.14338446514512,0.8566155348548818
1,652500,5200.0,0.3045845272206304,VEV_5300,5300,30.0,28.352012915220712,1.6479870847792881
1,652500,5200.0,0.3045845272206304,VEV_5400,5400,8.5,9.801156761171,-1.3011567611710007
1,652500,5200.0,0.3045845272206304,VEV_5500,5500,3.5,2.6961515473921054,0.8038484526078946
1,652500,5200.0,0.3045845272206304,VEV_6000,6000,0.5,0.00013110900844844411,0.4998688909915516
1,652500,5200.0,0.3045845272206304,VEV_6500,6500,0.5,3.303217683502668e-11,0.4999999999669678
1,655000,5207.5,0.3045845272206304,VEV_4000,4000,1207.0,1207.4999999999995,-0.49999999999954525
1,655000,5207.5,0.3045845272206304,VEV_4500,4500,707.5,707.500072353535,-7.235353496071184e-05
1,655000,5207.5,0.3045845272206304,VEV_5000,5000,215.0,215.30512339258257,-0.3051233925825727
1,655000,5207.5,0.3045845272206304,VEV_5100,5100,131.5,132.8516345527005,-1.3516345527004887
1,655000,5207.5,0.3045845272206304,VEV_5200,5200,71.0,70.00868697937085,0.9913130206291498
1,655000,5207.5,0.3045845272206304,VEV_5300,5300,32.5,30.513132039773836,1.9868679602261636
1,655000,5207.5,0.3045845272206304,VEV_5400,5400,8.5,10.746973707459347,-2.2469737074593468
1,655000,5207.5,0.3045845272206304,VEV_5500,5500,3.5,3.016249178734256,0.483750821265744
1,655000,5207.5,0.3045845272206304,VEV_6000,6000,0.5,0.00016345292412425771,0.49983654707587577
1,655000,5207.5,0.3045845272206304,VEV_6500,6500,0.5,4.586822539533838e-11,0.4999999999541318
1,657500,5212.5,0.3003151862464184,VEV_4000,4000,1211.0,1212.5,-1.5
1,657500,5212.5,0.3003151862464184,VEV_4500,4500,711.0,712.5000441917837,-1.5000441917836724
1,657500,5212.5,0.3003151862464184,VEV_5000,5000,218.5,219.4428364096011,-0.9428364096011137
1,657500,5212.5,0.3003151862464184,VEV_5100,5100,134.5,135.8936317563066,-1.393631756306604
1,657500,5212.5,0.3003151862464184,VEV_5200,5200,72.5,71.73502376832948,0.7649762316705164
1,657500,5212.5,0.3003151862464184,VEV_5300,5300,34.0,31.202661605049343,2.797338394950657
1,657500,5212.5,0.3003151862464184,VEV_5400,5400,9.5,10.909956603665478,-1.4099566036654778
1,657500,5212.5,0.3003151862464184,VEV_5500,5500,3.5,3.020575586683094,0.4794244133169059
1,657500,5212.5,0.3003151862464184,VEV_6000,6000,0.5,0.00013760890585495442,0.49986239109414504
1,657500,5212.5,0.3003151862464184,VEV_6500,6500,0.5,2.7557284919178725e-11,0.4999999999724427
1,660000,5211.5,0.3045845272206304,VEV_4000,4000,1211.0,1211.5000000000005,-0.5000000000004547
1,660000,5211.5,0.3045845272206304,VEV_4500,4500,711.5,711.5000642020477,-6.42020477243932e-05
1,660000,5211.5,0.3045845272206304,VEV_5000,5000,218.5,218.92011620726043,-0.42011620726043475
1,660000,5211.5,0.3045845272206304,VEV_5100,5100,134.5,135.86136728382962,-1.3613672838296225
1,660000,5211.5,0.3045845272206304,VEV_5200,5200,72.5,72.12536833174318,0.3746316682568249
1,660000,5211.5,0.3045845272206304,VEV_5300,5300,34.0,31.713414739193922,2.2865852608060777
1,660000,5211.5,0.3045845272206304,VEV_5400,5400,9.5,11.280616498212908,-1.7806164982129076
1,660000,5211.5,0.3045845272206304,VEV_5500,5500,3.5,3.1998906614257407,0.30010933857425925
1,660000,5211.5,0.3045845272206304,VEV_6000,6000,0.5,0.00018368427866259987,0.4998163157213374
1,660000,5211.5,0.3045845272206304,VEV_6500,6500,0.5,5.459065186496029e-11,0.49999999994540933
1,662500,5214.5,0.3045845272206304,VEV_4000,4000,1214.5,1214.5,0.0
1,662500,5214.5,0.3045845272206304,VEV_4500,4500,714.5,714.5000586797123,-5.86797123105498e-05
1,662500,5214.5,0.3045845272206304,VEV_5000,5000,221.5,221.64200411219554,-0.14200411219553644
1,662500,5214.5,0.3045845272206304,VEV_5100,5100,137.0,138.13850569503893,-1.1385056950389298
1,662500,5214.5,0.3045845272206304,VEV_5200,5200,74.0,73.73800129150595,0.2619987084940476
1,662500,5214.5,0.3045845272206304,VEV_5300,5300,35.0,32.63571450938025,2.36428549061975
1,662500,5214.5,0.3045845272206304,VEV_5400,5400,9.5,11.694609036024758,-2.194609036024758
1,662500,5214.5,0.3045845272206304,VEV_5500,5500,3.5,3.343812288926131,0.1561877110738692
1,662500,5214.5,0.3045845272206304,VEV_6000,6000,0.5,0.00020040231102305683,0.49979959768897697
1,662500,5214.5,0.3045845272206304,VEV_6500,6500,0.5,6.217641560406823e-11,0.49999999993782357
1,665000,5217.5,0.3045845272206304,VEV_4000,4000,1218.0,1217.5,0.5
1,665000,5217.5,0.3045845272206304,VEV_4500,4500,717.5,717.5000536188782,-5.361887815524824e-05
1,665000,5217.5,0.3045845272206304,VEV_5000,5000,224.5,224.37277017930865,0.1272298206913547
1,665000,5217.5,0.3045845272206304,VEV_5100,5100,139.5,140.4324004158375,-0.9324004158374919
1,665000,5217.5,0.3045845272206304,VEV_5200,5200,76.0,75.37211359520643,0.6278864047935713
1,665000,5217.5,0.3045845272206304,VEV_5300,5300,36.0,33.57712693547069,2.4228730645293126
1,665000,5217.5,0.3045845272206304,VEV_5400,5400,10.0,12.12064926293931,-2.1206492629393097
1,665000,5217.5,0.3045845272206304,VEV_5500,5500,3.5,3.4932167264286136,0.006783273571386417
1,665000,5217.5,0.3045845272206304,VEV_6000,6000,0.5,0.0002185649976688686,0.49978143500233113
1,665000,5217.5,0.3045845272206304,VEV_6500,6500,0.5,7.078875108683502e-11,0.49999999992921124
1,667500,5223.0,0.3045845272206304,VEV_4000,4000,1223.0,1223.0,0.0
1,667500,5223.0,0.3045845272206304,VEV_4500,4500,723.0,723.000045417386,-4.541738599073142e-05
1,667500,5223.0,0.3045845272206304,VEV_5000,5000,229.5,229.40151370953572,0.09848629046427959
1,667500,5223.0,0.3045845272206304,VEV_5100,5100,144.0,144.6806421157621,-0.6806421157621116
1,667500,5223.0,0.3045845272206304,VEV_5200,5200,79.0,78.42358296829116,0.5764170317088428
1,667500,5223.0,0.3045845272206304,VEV_5300,5300,38.0,35.353206638613074,2.6467933613869263
1,667500,5223.0,0.3045845272206304,VEV_5400,5400,10.5,12.9337703098264,-2.4337703098264
1,667500,5223.0,0.3045845272206304,VEV_5500,5500,4.5,3.781904684899189,0.7180953151008111
1,667500,5223.0,0.3045845272206304,VEV_6000,6000,0.5,0.00025601227306670804,0.4997439877269333
1,667500,5223.0,0.3045845272206304,VEV_6500,6500,0.5,8.970447443249205e-11,0.49999999991029553
1,670000,5219.5,0.3045845272206304,VEV_4000,4000,1219.5,1219.5,0.0
1,670000,5219.5,0.3045845272206304,VEV_4500,4500,719.5,719.5000504828149,-5.048281491326634e-05
1,670000,5219.5,0.3045845272206304,VEV_5000,5000,226.0,226.19810575434894,-0.19810575434894417
1,670000,5219.5,0.3045845272206304,VEV_5100,5100,141.0,141.97086106025017,-0.9708610602501722
1,670000,5219.5,0.3045845272206304,VEV_5200,5200,77.0,76.47342749770905,0.5265725022909464
1,670000,5219.5,0.3045845272206304,VEV_5300,5300,36.5,34.2154310438857,2.284568956114299
1,670000,5219.5,0.3045845272206304,VEV_5400,5400,10.5,12.411481832437858,-1.9114818324378575
1,670000,5219.5,0.3045845272206304,VEV_5500,5500,4.0,3.595945601871108,0.404054398128892
1,670000,5219.5,0.3045845272206304,VEV_6000,6000,0.5,0.00023153382194987526,0.49976846617805015
1,670000,5219.5,0.3045845272206304,VEV_6500,6500,0.5,7.716664969650973e-11,0.49999999992283334
1,672500,5218.5,0.3045845272206304,VEV_4000,4000,1219.0,1218.5,0.5
1,672500,5218.5,0.3045845272206304,VEV_4500,4500,718.5,718.5000520279491,-5.2027949095645454e-05
1,672500,5218.5,0.3045845272206304,VEV_5000,5000,225.5,225.2849608144843,0.21503918551570678
1,672500,5218.5,0.3045845272206304,VEV_5100,5100,140.0,141.20071659812356,-1.200716598123563
1,672500,5218.5,0.3045845272206304,VEV_5200,5200,77.0,75.92158143777806,1.078418562221941
1,672500,5218.5,0.3045845272206304,VEV_5300,5300,36.0,33.89520559608991,2.104794403910091
1,672500,5218.5,0.3045845272206304,VEV_5400,5400,10.0,12.265379340498157,-2.265379340498157
1,672500,5218.5,0.3045845272206304,VEV_5500,5500,4.0,3.5442645363222027,0.45573546367779727
1,672500,5218.5,0.3045845272206304,VEV_6000,6000,0.5,0.0002249603584387333,0.4997750396415613
1,672500,5218.5,0.3045845272206304,VEV_6500,6500,0.5,7.39105281145e-11,0.49999999992608946
1,675000,5229.0,0.3045845272206304,VEV_4000,4000,1229.0,1229.0,0.0
1,675000,5229.0,0.3045845272206304,VEV_4500,4500,729.0,729.0000378577588,-3.785775879805442e-05
1,675000,5229.0,0.3045845272206304,VEV_5000,5000,234.5,234.91907245565835,-0.41907245565835183
1,675000,5229.0,0.3045845272206304,VEV_5100,5100,148.0,149.37679315801415,-1.3767931580141521
1,675000,5229.0,0.3045845272206304,VEV_5200,5200,82.5,81.83410213712068,0.6658978628793193
1,675000,5229.0,0.3045845272206304,VEV_5300,5300,40.0,37.36569213287089,2.6343078671291096
1,675000,5229.0,0.3045845272206304,VEV_5400,5400,11.5,13.869519867805138,-2.3695198678051383
1,675000,5229.0,0.3045845272206304,VEV_5500,5500,4.5,4.1196806325885404,0.38031936741145955
1,675000,5229.0,0.3045845272206304,VEV_6000,6000,0.5,0.000303810047874907,0.4996961899521251
1,675000,5229.0,0.3045845272206304,VEV_6500,6500,0.5,1.1597650420509503e-10,0.4999999998840235
1,677500,5228.5,0.3045845272206304,VEV_4000,4000,1228.5,1228.5,0.0
1,677500,5228.5,0.3045845272206304,VEV_4500,4500,729.0,728.5000384379709,0.49996156202905695
1,677500,5228.5,0.3045845272206304,VEV_5000,5000,234.5,234.45805333959925,0.0419466604007539
1,677500,5228.5,0.3045845272206304,VEV_5100,5100,148.0,148.9830312080917,-0.9830312080916883
1,677500,5228.5,0.3045845272206304,VEV_5200,5200,82.5,81.54665225910912,0.9533477408908766
1,677500,5228.5,0.3045845272206304,VEV_5300,5300,39.0,37.194971588063254,1.8050284119367461
1,677500,5228.5,0.3045845272206304,VEV_5400,5400,11.5,13.78955689781651,-2.28955689781651
1,677500,5228.5,0.3045845272206304,VEV_5500,5500,4.5,4.090590474122507,0.4094095258774928
1,677500,5228.5,0.3045845272206304,VEV_6000,6000,0.5,0.0002995230003147997,0.49970047699968523
1,677500,5228.5,0.3045845272206304,VEV_6500,6500,0.5,1.1352703555540406e-10,0.499999999886473
1,680000,5224.5,0.3045845272206304,VEV_4000,4000,1224.5,1224.5,0.0
1,680000,5224.5,0.3045845272206304,VEV_4500,4500,724.0,724.5000434006388,-0.5000434006387877
1,680000,5224.5,0.3045845272206304,VEV_5000,5000,230.5,230.77786793612177,-0.2778679361217655
1,680000,5224.5,0.3045845272206304,VEV_5100,5100,144.5,145.8487108534555,-1.3487108534554864
1,680000,5224.5,0.3045845272206304,VEV_5200,5200,80.0,79.26824706180605,0.7317529381939494
1,680000,5224.5,0.3045845272206304,VEV_5300,5300,38.0,35.84895458107121,2.1510454189287884
1,680000,5224.5,0.3045845272206304,VEV_5400,5400,10.5,13.16287624124709,-2.6628762412470905
1,680000,5224.5,0.3045845272206304,VEV_5500,5500,4.5,3.8640646753180476,0.6359353246819524
1,680000,5224.5,0.3045845272206304,VEV_6000,6000,0.5,0.0002672409538401199,0.4997327590461599
1,680000,5224.5,0.3045845272206304,VEV_6500,6500,0.5,9.56678449591453e-11,0.49999999990433214
1,682500,5225.5,0.3045845272206304,VEV_4000,4000,1225.5,1225.5,0.0
1,682500,5225.5,0.3045845272206304,VEV_4500,4500,725.5,725.500042104677,-4.210467704979237e-05
1,682500,5225.5,0.3045845272206304,VEV_5000,5000,231.5,231.69657293169348,-0.19657293169348122
1,682500,5225.5,0.3045845272206304,VEV_5100,5100,145.0,146.62964663653474,-1.6296466365347442
1,682500,5225.5,0.3045845272206304,VEV_5200,5200,80.5,79.83431087350573,0.6656891264942715
1,682500,5225.5,0.3045845272206304,VEV_5300,5300,38.0,36.1821765348061,1.8178234651938965
1,682500,5225.5,0.3045845272206304,VEV_5400,5400,10.5,13.31739064926444,-2.817390649264439
1,682500,5225.5,0.3045845272206304,VEV_5500,5500,4.5,3.919674699861787,0.5803253001382132
1,682500,5225.5,0.3045845272206304,VEV_6000,6000,0.5,0.0002749856794334385,0.49972501432056654
1,682500,5225.5,0.3045845272206304,VEV_6500,6500,0.5,9.985671293224415e-11,0.49999999990014327
1,685000,5227.5,0.3045845272206304,VEV_4000,4000,1227.5,1227.5,0.0
1,685000,5227.5,0.3045845272206304,VEV_4500,4500,727.0,727.5000396243813,-0.5000396243813157
1,685000,5227.5,0.3045845272206304,VEV_5000,5000,233.0,233.53667332369514,-0.5366733236951404
1,685000,5227.5,0.3045845272206304,VEV_5100,5100,147.0,148.19681543417437,-1.1968154341743684
1,685000,5227.5,0.3045845272206304,VEV_5200,5200,81.5,80.97351640377792,0.5264835962220786
1,685000,5227.5,0.3045845272206304,VEV_5300,5300,39.0,36.85517991149982,2.1448200885001825
1,685000,5227.5,0.3045845272206304,VEV_5400,5400,11.5,13.630722541005753,-2.1307225410057526
1,685000,5227.5,0.3045845272206304,VEV_5500,5500,4.5,4.032931238625281,0.4670687613747191
1,685000,5227.5,0.3045845272206304,VEV_6000,6000,0.5,0.0002911210761860211,0.499708878923814
1,685000,5227.5,0.3045845272206304,VEV_6500,6500,0.5,1.0877871102876117e-10,0.4999999998912213
1,687500,5233.5,0.3045845272206304,VEV_4000,4000,1233.5,1233.5,0.0
1,687500,5233.5,0.3045845272206304,VEV_4500,4500,733.5,733.5000330042049,-3.300420485174982e-05
1,687500,5233.5,0.3045845272206304,VEV_5000,5000,239.0,239.07794724884207,-0.07794724884206516
1,687500,5233.5,0.3045845272206304,VEV_5100,5100,152.0,152.94007735297055,-0.9400773529705475
1,687500,5233.5,0.3045845272206304,VEV_5200,5200,84.5,84.4475379584178,0.0524620415822028
1,687500,5233.5,0.3045845272206304,VEV_5300,5300,41.0,38.927028759922905,2.072971240077095
1,687500,5233.5,0.3045845272206304,VEV_5400,5400,12.0,14.605749811337887,-2.605749811337887
1,687500,5233.5,0.3045845272206304,VEV_5500,5500,5.0,4.38945372569907,0.6105462743009298
1,687500,5233.5,0.3045845272206304,VEV_6000,6000,0.5,0.0003451125285002521,0.4996548874714998
